dispatch_rank,cluster_key,cluster_label,cluster_label_display,zone_name,final_risk_band,future_risk_band,priority_band,priority_score,probability_of_escalation,predicted_next_week_ccs_score,current_week_ccs_proxy_score,predicted_delta_score,predicted_delta_pct,recommended_patrol_count,tow_required,tow_reason,recommended_time_window,recommended_day_name,recommended_shift,enforcement_action,forecast_recommendation,road_class,geometry_source,dominant_vehicle_type,records_week,weekly_growth_pct,validation_uncertainty,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,vdi,tvs,resurgence_score,persistence_score,criticality_factor,context_multiplier,layer_b_priority_boost,layer_b_alert_flag,nearby_sensitive_poi_count,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality,road_node_distance_m,road_node_degree,road_node_betweenness,source_pressure_score,source_pressure_norm,spillover_out_score,spillover_in_score,spillover_total_score,propagation_radius_m,network_pagerank,network_component_id,network_component_size,neighbor_count,in_neighbor_count,out_neighbor_count,influence_asymmetry,network_vulnerability_score,dispatch_notes,lat,lon
32,617,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 617),POLICE_STATION::Yeshwanthpura (Cluster 617),Watch,Watch,Watch,23.40095769024112,0.8562091588973999,16.416654007369935,1.619210096675238,14.797443910694698,913.8680602313408,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,trunk,osmnx,PASSENGER AUTO,3,-0.914285714259592,0.0,,,0.0,0.0,0.0,0.0,1.386741523001389,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=16.42 | esc_prob=0.86 | priority=23.4 | patrols=0 | tow=no | window=07:00-10:00,13.030446334883722,77.53652979767442
33,407,BTP136 - Hosur-Tavarkere Road Junction,BTP136 - Hosur-Tavarkere Road Junction (Cluster 407),BTP136 - Hosur-Tavarkere Road Junction (Cluster 407),Watch,Watch,Watch,23.28209444818329,0.8423790534337362,16.280599817648636,0.7749631532815301,15.505636664367106,2000.8224363573015,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,2,-0.939393939365473,0.0,,,0.0,0.0,0.0,0.0,1.413830269666977,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=16.28 | esc_prob=0.84 | priority=23.3 | patrols=0 | tow=no | window=07:00-10:00,12.930913131395348,77.60640085813954
34,276,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 276),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 276),Watch,Watch,Watch,23.265905203305813,0.8482961654663086,16.510520777121293,0.7749631532815301,15.735557623839764,2030.4910674660696,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,2,-0.9753086419632676,0.0,,,0.0,0.0,0.0,0.0,1.3936628584881416,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=16.51 | esc_prob=0.85 | priority=23.3 | patrols=0 | tow=no | window=07:00-10:00,12.99590419883041,77.61324382865497
35,354,BTP140 - Madiwala Check Post,BTP140 - Madiwala Check Post (Cluster 354),BTP140 - Madiwala Check Post (Cluster 354),Watch,Watch,Watch,23.08996634243483,0.9455957810084024,4.791204099805894,4.890140165816804,-0.0989360660109106,-2.023174441548006,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,8,0.1428571428367347,0.0,,,0.0,0.0,0.0,0.0,1.4086021790705476,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=4.79 | esc_prob=0.95 | priority=23.1 | patrols=0 | tow=no | window=07:00-10:00,12.930508493333331,77.60972117333334
36,442,BTP140 - Madiwala Check Post,BTP140 - Madiwala Check Post (Cluster 442),BTP140 - Madiwala Check Post (Cluster 442),Watch,Watch,Watch,23.00721214919967,0.8562091588973999,11.548527708991603,5.315808420158904,6.232719288832701,117.2487568217122,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,9,-0.4374999999726562,0.0,,,0.0,0.0,0.0,0.0,1.429500256473189,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=11.55 | esc_prob=0.86 | priority=23.0 | patrols=0 | tow=no | window=07:00-10:00,12.930636764285714,77.60981373214285
37,286,POLICE_STATION::Chikkajala,POLICE_STATION::Chikkajala (Cluster 286),POLICE_STATION::Chikkajala (Cluster 286),Watch,Watch,Watch,22.997142631179273,0.9891905387242635,15.869639968872074,0.0,15.869639968872074,1586963996887.2073,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,1,-0.9843749999846192,0.0,,,0.0,0.0,0.0,0.0,1.0785714285602042,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=15.87 | esc_prob=0.99 | priority=23.0 | patrols=0 | tow=no | window=07:00-10:00,13.191321278434344,77.64629431666667
38,446,POLICE_STATION::Jnanabharathi,POLICE_STATION::Jnanabharathi (Cluster 446),POLICE_STATION::Jnanabharathi (Cluster 446),Watch,Watch,Watch,22.975656935922757,0.971916953722636,7.176271983109581,3.23016462456991,3.9461073585396713,122.1642800277848,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,8,-0.7241379310095125,0.0,,,0.0,0.0,0.0,0.0,1.2951500492867165,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.18 | esc_prob=0.97 | priority=23.0 | patrols=0 | tow=no | window=07:00-10:00,12.960949577966105,77.51180047457626
39,429,POLICE_STATION::Banaswadi,POLICE_STATION::Banaswadi (Cluster 429),POLICE_STATION::Banaswadi (Cluster 429),Watch,Watch,Watch,22.97501759019748,0.9891905387242635,14.682908361577883,3.1956369102340294,11.487271451343856,359.46735409649284,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,SCOOTER,5,-0.8684210526087258,0.0,,,0.0,0.0,0.0,0.0,1.0785714285602042,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=14.68 | esc_prob=0.99 | priority=23.0 | patrols=0 | tow=no | window=07:00-10:00,12.993477219298246,77.66228104385965
40,523,BTP047 - Vidhan Soudha Metro Station,BTP047 - Vidhan Soudha Metro Station (Cluster 523),BTP047 - Vidhan Soudha Metro Station (Cluster 523),Watch,Watch,Watch,22.9018278560043,0.8562091588973999,13.78309844435762,0.7749631532815301,13.00813529107609,1678.5488728346006,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,CAR,2,-0.913043478221172,0.0,,,0.0,0.0,0.0,0.0,1.4013034934930535,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=13.78 | esc_prob=0.86 | priority=22.9 | patrols=0 | tow=no | window=07:00-10:00,12.980022926923075,77.59337310384616
41,29,POLICE_STATION::Hebbala,POLICE_STATION::Hebbala (Cluster 29),POLICE_STATION::Hebbala (Cluster 29),Watch,Watch,Watch,22.836398377128333,0.9284411867459617,10.84471444520005,7.048525802190085,3.796188643009966,53.85790942684573,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,39,-0.1874999999960937,0.0,,,0.0,0.0,0.0,0.0,1.2560217749770544,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=10.84 | esc_prob=0.93 | priority=22.8 | patrols=0 | tow=no | window=07:00-10:00,13.03533621900161,77.58903224975846
42,601,POLICE_STATION::Magadi Road,POLICE_STATION::Magadi Road (Cluster 601),POLICE_STATION::Magadi Road (Cluster 601),Watch,Watch,Watch,22.834317266855773,0.8389355738957723,13.064896104688106,4.428671288993609,8.636224815694497,195.00713081162,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,12,-0.6129032257866805,0.0,,,0.0,0.0,0.0,0.0,1.4190349073061193,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=13.06 | esc_prob=0.84 | priority=22.8 | patrols=0 | tow=no | window=07:00-10:00,12.964353441666669,77.55386453125
43,132,BTP061 - Bhashyam Circle,BTP061 - Bhashyam Circle (Cluster 132),BTP061 - Bhashyam Circle (Cluster 132),High,High,Watch,22.754923704275594,0.0,63.39335561754933,83.39335561754933,-20.0,-23.98272602374015,0,False,No tow required,07:00-10:00,All Days,Morning,Targeted patrol + close monitoring,Targeted enforcement + tow readiness,residential,osmnx,CAR,72,9.285714284387756,0.0,,,0.0,0.0,0.0,0.0,1.3975285454749635,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=63.39 | esc_prob=0.00 | priority=22.8 | patrols=0 | tow=no | window=07:00-10:00,12.985260350632911,77.55388748607595
44,182,"BTP062 - Basava Mantapa, Dr. Rajkumar Road","BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 182)","BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 182)",Watch,Watch,Watch,22.730027132323936,0.92222398519516,12.095289742659068,1.766411014554805,10.328878728104264,584.7381292999978,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,3,-0.8799999999648,0.0,,,0.0,0.0,0.0,0.0,1.2707487396916717,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=12.10 | esc_prob=0.92 | priority=22.7 | patrols=0 | tow=no | window=07:00-10:00,12.979952454347826,77.55461207826087
45,277,POLICE_STATION::Sadashivanagar,POLICE_STATION::Sadashivanagar (Cluster 277),POLICE_STATION::Sadashivanagar (Cluster 277),Moderate,Moderate,Watch,22.453275550173608,0.0,55.74145151749735,75.74145151749735,-20.0,-26.405620171031,0,False,No tow required,07:00-10:00,All Days,Morning,Peak-window checks,Monitor and schedule peak-window checks,tertiary,osmnx,CAR,55,5.874999999265625,0.0,,,0.0,0.0,0.0,0.0,1.6087980562980588,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=55.74 | esc_prob=0.00 | priority=22.5 | patrols=0 | tow=no | window=07:00-10:00,13.027838233333334,77.57445424603175
46,247,BTP008 - Navarang Theatre,BTP008 - Navarang Theatre (Cluster 247),BTP008 - Navarang Theatre (Cluster 247),Watch,Watch,Watch,22.425917315773418,0.8389355738957723,17.92108562995205,5.592141676647457,12.328943953304591,220.46909152150133,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,16,-0.6363636363491736,0.0,,,0.0,0.0,0.0,0.0,1.2486097876399045,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=17.92 | esc_prob=0.84 | priority=22.4 | patrols=0 | tow=no | window=07:00-10:00,12.998487081967212,77.55294844918032
47,209,BTP074 - Leprosy Hospital Junction,BTP074 - Leprosy Hospital Junction (Cluster 209),BTP074 - Leprosy Hospital Junction (Cluster 209),Watch,Watch,Watch,22.367024732051398,0.8562091588973999,16.65507720002237,5.011947400352821,11.643129799669548,232.3075018011331,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,SCOOTER,17,-0.7424242424129935,0.0,,,0.0,0.0,0.0,0.0,1.2393827546175291,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=16.66 | esc_prob=0.86 | priority=22.4 | patrols=0 | tow=no | window=07:00-10:00,12.975713723913044,77.5598548902174
48,78,"BTP163 - 16th Main Road, BTM Layout","BTP163 - 16th Main Road, BTM Layout (Cluster 78)","BTP163 - 16th Main Road, BTM Layout (Cluster 78)",Watch,Watch,Watch,22.361480836536042,0.8574397762616476,17.642122399606315,2.099771414197633,15.542350985408682,740.1925215724406,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,5,-0.9418604651053272,0.0,,,0.0,0.0,0.0,0.0,1.236115757667606,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=17.64 | esc_prob=0.86 | priority=22.4 | patrols=0 | tow=no | window=07:00-10:00,12.913656329347829,77.60613122934782
49,119,BTP135 - UCO Bank Junction,BTP135 - UCO Bank Junction (Cluster 119),BTP135 - UCO Bank Junction (Cluster 119),Watch,Watch,Watch,22.35485026045892,0.8562091588973999,17.590703516711734,2.3943987311492947,15.19630478556244,634.6605760153286,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,6,-0.9166666666539351,0.0,,,0.0,0.0,0.0,0.0,1.2369059091194372,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=17.59 | esc_prob=0.86 | priority=22.4 | patrols=0 | tow=no | window=07:00-10:00,12.93534355949367,77.61527929873418
50,52,BTP010 - Rajajinagar Entrance,BTP010 - Rajajinagar Entrance (Cluster 52),BTP010 - Rajajinagar Entrance (Cluster 52),Watch,Watch,Watch,22.312343874449233,0.8400100072224935,17.099813796472006,0.6624041304580518,16.437409666013956,2481.477527900185,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,1,-0.9830508474409652,0.0,,,0.0,0.0,0.0,0.0,1.2932471616160208,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=17.10 | esc_prob=0.84 | priority=22.3 | patrols=0 | tow=no | window=07:00-10:00,12.980539939009102,77.55731931536585
51,124,POLICE_STATION::Yelahanka,POLICE_STATION::Yelahanka (Cluster 124),POLICE_STATION::Yelahanka (Cluster 124),Watch,Watch,Watch,22.3072569606784,0.9767205913861592,12.45063290768209,4.022122589936465,8.428510317745625,209.55378975117776,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,10,-0.8550724637557235,0.0,,,0.0,0.0,0.0,0.0,1.0785714285602042,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=12.45 | esc_prob=0.98 | priority=22.3 | patrols=0 | tow=no | window=07:00-10:00,13.096978499502487,77.59961406169154
52,42,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 42),POLICE_STATION::HSR Layout (Cluster 42),Watch,Watch,Watch,22.26755431423889,0.8389355738957723,16.731382459551902,3.629417002415102,13.1019654571368,360.9936649552393,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,MOTOR CYCLE,5,-0.874999999978125,0.0,,,0.0,0.0,0.0,0.0,1.2754069234260532,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=16.73 | esc_prob=0.84 | priority=22.3 | patrols=0 | tow=no | window=07:00-10:00,12.911701334065931,77.63809812967033
53,9,POLICE_STATION::K.R. Pura,POLICE_STATION::K.R. Pura (Cluster 9),POLICE_STATION::K.R. Pura (Cluster 9),Watch,Watch,Watch,22.13345342367317,0.8562091588973999,8.738491861714799,6.067101536327712,2.6713903253870868,44.03075025119351,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,26,-0.6533333333246222,0.0,,,0.0,0.0,0.0,0.0,1.3939769149070702,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=8.74 | esc_prob=0.86 | priority=22.1 | patrols=0 | tow=no | window=07:00-10:00,13.0057245203125,77.68582747421875
54,270,BTP042 - Minsk Square Junction (CTO),BTP042 - Minsk Square Junction (CTO) (Cluster 270),BTP042 - Minsk Square Junction (CTO) (Cluster 270),High,High,Watch,22.02371810407197,0.0,61.011920814169045,81.01192081416905,-20.0,-24.68772471847761,0,False,No tow required,07:00-10:00,All Days,Morning,Targeted patrol + close monitoring,Targeted enforcement + tow readiness,residential,osmnx,SCOOTER,155,4.535714285552296,0.0,,,0.0,0.0,0.0,0.0,1.3928899769412209,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=61.01 | esc_prob=0.00 | priority=22.0 | patrols=0 | tow=no | window=07:00-10:00,12.981231009289615,77.59848063715847
55,249,POLICE_STATION::Jnanabharathi,POLICE_STATION::Jnanabharathi (Cluster 249),POLICE_STATION::Jnanabharathi (Cluster 249),Watch,Watch,Watch,21.92826996938415,0.9040739138921102,7.830203439266441,5.271266666865004,2.558936772401437,48.545006990471066,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,12,-0.4999999999791666,0.0,,,0.0,0.0,0.0,0.0,1.2951500492867165,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.83 | esc_prob=0.90 | priority=21.9 | patrols=0 | tow=no | window=07:00-10:00,12.96088065263158,77.51173931929824
56,444,BTP054 - Shivananda Circle,BTP054 - Shivananda Circle (Cluster 444),BTP054 - Shivananda Circle (Cluster 444),Watch,Watch,Watch,21.863510713833662,0.8562091588973999,15.863877797164289,3.4533396108345813,12.410538186329708,359.37786552468924,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,6,-0.8823529411591696,0.0,,,0.0,0.0,0.0,0.0,1.2152761287623357,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=15.86 | esc_prob=0.86 | priority=21.9 | patrols=0 | tow=no | window=07:00-10:00,12.983692070588235,77.57777624117647
57,61,POLICE_STATION::Halasur,POLICE_STATION::Halasur (Cluster 61),POLICE_STATION::Halasur (Cluster 61),Watch,Watch,Watch,21.787505375581755,0.8562091588973999,15.046851627051645,3.56510038605731,11.481751240994331,322.05968961428187,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,9,-0.8235294117485583,0.0,,,0.0,0.0,0.0,0.0,1.2254756066772636,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=15.05 | esc_prob=0.86 | priority=21.8 | patrols=0 | tow=no | window=07:00-10:00,12.972047244444443,77.61903253015873
58,634,POLICE_STATION::Halasur,POLICE_STATION::Halasur (Cluster 634),POLICE_STATION::Halasur (Cluster 634),Watch,Watch,Watch,21.756820403512087,0.8560822010040283,7.486075249036636,4.787577547800663,2.698497701235973,56.36457422840021,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,9,-0.6666666666419753,0.0,,,0.0,0.0,0.0,0.0,1.3929076732635366,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.49 | esc_prob=0.86 | priority=21.8 | patrols=0 | tow=no | window=07:00-10:00,12.973752284745764,77.6230504779661
59,63,BTP104 - Medical College Circle,BTP104 - Medical College Circle (Cluster 63),BTP104 - Medical College Circle (Cluster 63),Watch,Watch,Watch,21.69407281803415,0.8562091588973999,15.26067695617676,0.0,15.26067695617676,1526067695617.6758,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,SCOOTER,1,-0.9864864864731556,0.0,,,0.0,0.0,0.0,0.0,1.238923929489537,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=15.26 | esc_prob=0.86 | priority=21.7 | patrols=0 | tow=no | window=07:00-10:00,12.959891055263157,77.57751601578947
60,379,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 379),POLICE_STATION::HSR Layout (Cluster 379),Watch,Watch,Watch,21.688841955267748,0.8562091588973999,12.977352750252416,2.5677973031298444,10.409555447122573,405.3885184154004,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,5,-0.9152542372726228,0.0,,,0.0,0.0,0.0,0.0,1.272045261812176,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=12.98 | esc_prob=0.86 | priority=21.7 | patrols=0 | tow=no | window=07:00-10:00,12.911575495652174,77.63809063586956
61,393,BTP135 - UCO Bank Junction,BTP135 - UCO Bank Junction (Cluster 393),BTP135 - UCO Bank Junction (Cluster 393),Watch,Watch,Watch,21.62591608535766,0.8389355738957723,14.938234814615164,4.974505981676797,9.963728832938369,200.2958458113433,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,8,-0.8666666666522223,0.0,,,0.0,0.0,0.0,0.0,1.236442819817393,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=14.94 | esc_prob=0.84 | priority=21.6 | patrols=0 | tow=no | window=07:00-10:00,12.936107884507042,77.61601190704225
62,464,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 464),POLICE_STATION::Jeevanbheemanagar (Cluster 464),Watch,Watch,Watch,21.620243056142606,0.8389355738957723,16.296283945456253,0.7749631532815301,15.521320792174723,2002.8462910039343,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,SCOOTER,2,-0.931034482726516,0.0,,,0.0,0.0,0.0,0.0,1.2374137722490284,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=16.30 | esc_prob=0.84 | priority=21.6 | patrols=0 | tow=no | window=07:00-10:00,12.97810134347826,77.63954483188405
63,112,POLICE_STATION::K.R. Pura,POLICE_STATION::K.R. Pura (Cluster 112),POLICE_STATION::K.R. Pura (Cluster 112),Watch,Watch,Watch,21.584294663368958,0.8562091588973999,12.972542619607182,3.217391490796251,9.755151128810931,303.20062552800147,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,trunk,osmnx,PASSENGER AUTO,7,-0.8906249999860839,0.0,,,0.0,0.0,0.0,0.0,1.255352726068299,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=12.97 | esc_prob=0.86 | priority=21.6 | patrols=0 | tow=no | window=07:00-10:00,13.008240484269663,77.69504693146067
64,660,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 660),BTP032 - Windsor Circle (Cluster 660),Watch,Watch,Watch,21.5746154249783,0.8562091588973999,14.343910710477648,0.2208013768193505,14.123109333658295,6396.295835261125,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,CAR,1,-0.9499999999525,0.0,,,0.0,0.0,0.0,0.0,1.2458216574360177,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=14.34 | esc_prob=0.86 | priority=21.6 | patrols=0 | tow=no | window=07:00-10:00,12.996445136363636,77.58449675909091
65,364,BTP135 - UCO Bank Junction,BTP135 - UCO Bank Junction (Cluster 364),BTP135 - UCO Bank Junction (Cluster 364),Watch,Watch,Watch,21.553130309302897,0.7833800117174784,12.516939803531264,6.696759457489554,5.82018034604171,86.91039871028076,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,SCOOTER,19,-0.7076923076814201,0.0,,,0.0,0.0,0.0,0.0,1.3932867583367574,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=12.52 | esc_prob=0.78 | priority=21.6 | patrols=0 | tow=no | window=07:00-10:00,12.935766726415093,77.61600658018868
66,758,BTP018 - Dhobi Ghat Junction,BTP018 - Dhobi Ghat Junction (Cluster 758),BTP018 - Dhobi Ghat Junction (Cluster 758),Watch,Watch,Watch,21.511291925759448,0.8562091588973999,13.469381825589952,0.2208013768193505,13.248580448770602,6000.225442256968,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,1,-0.9787234042344952,0.0,,,0.0,0.0,0.0,0.0,1.259699198679481,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=13.47 | esc_prob=0.86 | priority=21.5 | patrols=0 | tow=no | window=07:00-10:00,12.987002810769232,77.54941942153846
67,456,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 456),POLICE_STATION::Mahadevapura (Cluster 456),Watch,Watch,Watch,21.509341909076944,0.8562091588973999,13.62263642966848,2.704332647154745,10.918303782513735,403.7337562730551,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,road,fallback,PASSENGER AUTO,6,-0.7777777777489712,0.0,,,0.0,0.0,0.0,0.0,1.2357142856806125,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=13.62 | esc_prob=0.86 | priority=21.5 | patrols=0 | tow=no | window=07:00-10:00,13.000463831428572,77.67720102285715
68,94,POLICE_STATION::Malleshwaram,POLICE_STATION::Malleshwaram (Cluster 94),POLICE_STATION::Malleshwaram (Cluster 94),Watch,Watch,Watch,21.392000002747412,0.8389355738957723,13.552858852715678,5.94733963604681,7.605519216668868,127.88103052485896,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,living_street,osmnx,CAR,19,-0.4242424242295685,0.0,,,0.0,0.0,0.0,0.0,1.2357927464831686,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=13.55 | esc_prob=0.84 | priority=21.4 | patrols=0 | tow=no | window=07:00-10:00,13.007871312962962,77.57093351666666
